player_name,Player,season,G,Min,eFG_per,OR_per,DR_per,TO_per,FTr,Fguse_per,ShotUse_per,AstRate,FG3r,BLKr,STLr,PF/48min,FG2_per,FG3_per,TREB_per,Floor_per,ORTG,PtsProd,PossUsg,DRTG,NetPts/48,NetPtsAR,WinsAR,StartYear,YearsInLeague,all_nba,team,Positions
Tony Parker,"Parker,Tony",2012,60,1923,0.488,0.013,0.087,0.137,0.255,0.27,0.276,0.403,0.069,0.001,0.015,1.9,0.498,0.23,0.051,0.54,112.5,1259,30%,103.2,3.3,213,7.1,2002,11,1,Second Team,1
Tony Parker,"Parker,Tony",2013,66,2174,0.534,0.01,0.091,0.136,0.28,0.273,0.28,0.404,0.068,0.002,0.013,2,0.534,0.353,0.053,0.57,119.5,1490,29%,104.1,4.8,309,10.3,2002,12,1,Second Team,1
Tony Parker,"Parker,Tony",2014,68,1997,0.513,0.01,0.074,0.14,0.216,0.264,0.267,0.318,0.073,0.003,0.009,2.1,0.509,0.373,0.043,0.53,112.7,1216,27%,107.6,2,166,5.5,2002,13,1,Second Team,1
Tony Parker,"Parker,Tony",2015,68,1953,0.508,0.009,0.065,0.15,0.156,0.248,0.243,0.287,0.107,0.001,0.012,2.7,0.493,0.427,0.037,0.5,107,1044,26%,109.1,0.1,86,2.9,2002,14,0,None,1
Cherokee Parks,"Parks,Cherokee",1996,64,869,0.423,0.073,0.199,0.125,0.166,0.152,0.152,0.05,0.105,0.021,0.014,5.5,0.425,0.269,0.13,0.49,100.6,249,14%,110.3,-1.9,1,0,1996,1,0,None,4.5
Cherokee Parks,"parks,cherokee",1997,76,961,0.51,0.103,0.137,0.134,0.228,0.129,0.131,0.056,0.005,0.03,0.023,7.5,0.512,0,0.12,0.56,111.3,266,13%,106.4,0.1,41,1.4,1996,2,0,None,4.5
Cherokee Parks,"parks,cherokee",1998,79,1703,0.499,0.094,0.196,0.132,0.245,0.154,0.156,0.047,0.002,0.029,0.011,6.7,0.5,0,0.146,0.55,109.3,548,15%,105.2,0.2,78,2.6,1996,3,0,None,4.5
Cherokee Parks,"parks,cherokee",1999,48,1118,0.429,0.078,0.18,0.166,0.109,0.156,0.147,0.057,0.004,0.016,0.013,4.9,0.431,0,0.128,0.46,91.5,270,14%,108,-2.8,-19,-0.6,1996,4,0,None,4.5
Cherokee Parks,"Parks,Cherokee",2000,56,807,0.497,0.081,0.191,0.164,0.166,0.111,0.108,0.068,0.007,0.033,0.019,6.8,0.5,0,0.136,0.53,107.1,182,11%,105,-0.5,25,0.8,1996,5,0,None,4.5
Cherokee Parks,"parks,cherokee",2001,65,1054,0.489,0.078,0.173,0.141,0.113,0.16,0.15,0.073,0.022,0.02,0.013,5.6,0.5,0,0.126,0.52,104.3,303,15%,104.1,-0.4,36,1.2,1996,6,0,None,4.5
Cherokee Parks,"parks,cherokee",2002,42,234,0.361,0.122,0.162,0.157,0.036,0.221,0.201,0.071,0,0.02,0.016,7,0.361,,0.143,0.41,81.6,73,20%,93.7,-2.2,-1,0,1996,7,0,None,4.5
Cherokee Parks,"Parks,Cherokee",2003,30,648,0.506,0.081,0.149,0.107,0.141,0.153,0.148,0.055,0.012,0.018,0.013,3.9,0.503,0.5,0.115,0.55,109.9,185,14%,110.9,-1,13,0.4,1996,8,0,None,4.5
Cherokee Parks,"parks,cherokee",2004,12,64,0.4,0.07,0.106,0.158,0.4,0.095,0.105,0.024,0,0.028,0,5.3,0.4,,0.088,0.49,96.8,12,11%,100.8,-0.9,1,0,1996,9,0,None,4.5
Chandler Parsons,"Parsons,Chandler",2012,63,1804,0.506,0.057,0.136,0.142,0.078,0.176,0.17,0.117,0.324,0.01,0.021,3.8,0.507,0.337,0.096,0.48,105.5,594,16%,103.9,-0.1,73,2.4,2012,1,0,None,3
Chandler Parsons,"Parsons,Chandler",2013,76,2758,0.567,0.033,0.132,0.148,0.12,0.199,0.188,0.156,0.421,0.007,0.014,2.6,0.559,0.385,0.083,0.47,107.3,1067,18%,107.3,-0.2,104,3.5,2012,2,0,None,3
Chandler Parsons,"Parsons,Chandler",2014,74,2783,0.538,0.029,0.128,0.14,0.166,0.213,0.201,0.173,0.356,0.006,0.016,2.9,0.528,0.37,0.082,0.51,114.2,1173,18%,107.3,1.1,179,6,2012,3,0,None,3
Chandler Parsons,"Parsons,Chandler",2015,66,2186,0.542,0.032,0.13,0.113,0.168,0.214,0.212,0.115,0.419,0.005,0.016,3.1,0.521,0.38,0.081,0.49,111.3,943,20%,108.1,0.6,116,3.9,2012,4,0,None,3
Zarko Paspalj,"paspalj,zarko",1990,28,181,0.342,0.096,0.091,0.231,0.228,0.246,0.239,0.078,0.013,0.022,0.008,9.8,0.346,0,0.093,0.4,81.6,74,24%,107,-5.8,-14,-0.5,1990,1,0,None,3.5
Myles Patrick,"Patrick,Myles",1981,3,9,0.4,0.128,0.114,0.172,0.2,0.298,0.31,0.152,0,0,0,16,0.4,,0.12,0.46,89.6,5,30%,109.9,-5.1,-1,0,1981,1,0,None,
Andrae Patterson,"patterson,andrae",1999,35,284,0.443,0.11,0.149,0.193,0.289,0.19,0.197,0.086,0.052,0.016,0.035,10.5,0.467,0,0.128,0.49,99.4,113,21%,101,-0.2,10,0.3,1999,1,0,None,4
Andrae Patterson,"patterson,andrae",2000,5,20,0.75,0.058,0.059,0.239,0,0.115,0.105,0.076,0,0,0.026,9.6,0.75,,0.058,0.6,120.3,5,11%,104.8,0.8,1,0,1999,2,0,None,4
Patrick Patterson,"Patterson,Patrick",2011,52,868,0.558,0.112,0.149,0.113,0.112,0.175,0.167,0.076,0.007,0.024,0.01,4.3,0.562,0,0.131,0.56,115.2,317,16%,106.7,1,54,1.8,2011,1,0,None,4
Patrick Patterson,"Patterson,Patrick",2012,64,1483,0.44,0.087,0.137,0.101,0.078,0.2,0.191,0.057,0.006,0.014,0.009,3.7,0.443,0,0.112,0.47,96.7,471,17%,107.2,-2,1,0,2011,2,0,None,4
Patrick Patterson,"Patterson,Patrick",2013,71,1775,0.553,0.072,0.145,0.103,0.077,0.203,0.189,0.076,0.212,0.013,0.009,3.7,0.546,0.386,0.108,0.51,110.1,650,17%,110.9,-0.5,54,1.8,2011,3,0,None,4
Patrick Patterson,"Patterson,Patrick",2014,65,1532,0.516,0.087,0.17,0.13,0.102,0.188,0.177,0.084,0.309,0.014,0.019,5,0.503,0.364,0.128,0.47,103.7,519,17%,101.9,0.2,70,2.3,2011,4,0,None,4
Patrick Patterson,"Patterson,Patrick",2015,81,2156,0.547,0.068,0.164,0.1,0.118,0.144,0.137,0.107,0.529,0.012,0.014,3.3,0.536,0.371,0.116,0.49,115,624,13%,108.8,0,90,3,2011,5,0,None,4
Ruben Patterson,"patterson,ruben",1999,24,144,0.422,0.141,0.103,0.183,0.431,0.217,0.234,0.022,0.118,0.013,0.018,5.3,0.444,0.167,0.122,0.49,99.7,65,24%,106,-1,3,0.1,1999,1,0,None,3
Ruben Patterson,"patterson,ruben",2000,81,2097,0.545,0.113,0.114,0.173,0.336,0.18,0.193,0.097,0.041,0.011,0.023,4.3,0.539,0.444,0.113,0.56,112.8,940,20%,104.3,1.7,160,5.3,1999,2,0,None,3
Ruben Patterson,"patterson,ruben",2001,76,2059,0.495,0.103,0.11,0.167,0.328,0.217,0.231,0.134,0.048,0.013,0.026,4.1,0.516,0.056,0.107,0.54,107.3,995,24%,105.1,0.8,121,4,1999,3,0,None,3
Ruben Patterson,"patterson,ruben",2002,75,1765,0.523,0.102,0.096,0.159,0.31,0.209,0.22,0.105,0.058,0.013,0.024,3.8,0.532,0.25,0.099,0.55,111.7,803,22%,105.4,1.4,124,4.1,1999,4,0,None,3
Ruben Patterson,"patterson,ruben",2003,78,1655,0.495,0.088,0.105,0.186,0.267,0.191,0.199,0.102,0.039,0.011,0.024,4.7,0.506,0.15,0.096,0.51,102,642,20%,103.8,-0.3,58,1.9,1999,5,0,None,3
Ruben Patterson,"patterson,ruben",2004,73,1652,0.509,0.094,0.099,0.202,0.266,0.148,0.159,0.139,0.03,0.008,0.028,4.4,0.517,0.167,0.096,0.52,102.2,531,18%,105.4,-0.7,44,1.5,1999,6,0,None,3
Ruben Patterson,"patterson,ruben",2005,70,1959,0.532,0.077,0.083,0.19,0.281,0.189,0.2,0.123,0.042,0.006,0.029,4,0.55,0.08,0.08,0.53,104.9,790,21%,109.1,-0.7,52,1.7,1999,7,0,None,3
Ruben Patterson,"patterson,ruben",2006,71,1793,0.516,0.078,0.083,0.184,0.32,0.217,0.233,0.127,0.02,0.007,0.023,4,0.524,0.077,0.081,0.52,101.9,830,24%,111,-1.5,19,0.6,1999,8,0,None,3
Ruben Patterson,"Patterson,Ruben",2007,81,2498,0.55,0.089,0.119,0.181,0.278,0.205,0.216,0.156,0.022,0.006,0.023,4.5,0.557,0.158,0.104,0.55,110,1207,23%,110.1,0.3,120,4,1999,9,0,None,3
Ruben Patterson,"Patterson,Ruben",2008,20,327,0.453,0.084,0.142,0.22,0.279,0.162,0.171,0.088,0.023,0.013,0.033,5.4,0.464,0,0.113,0.46,90.9,111,20%,101.1,-1.8,1,0,1999,10,0,None,3
Chris Paul,"paul,chris",2006,78,2807,0.456,0.025,0.148,0.148,0.416,0.208,0.219,0.382,0.187,0.001,0.034,3.7,0.464,0.282,0.085,0.54,114.4,1416,24%,104.7,2.3,250,8.3,2006,1,0,None,1
Chris Paul,"Paul,Chris",2007,64,2352,0.466,0.026,0.114,0.147,0.335,0.221,0.23,0.413,0.164,0.001,0.027,3.1,0.455,0.35,0.069,0.54,115.6,1269,25%,106.3,2.4,218,7.3,2006,2,0,None,1
Chris Paul,"Paul,Chris",2008,80,3012,0.524,0.023,0.103,0.125,0.257,0.25,0.254,0.521,0.193,0.001,0.038,2.9,0.516,0.369,0.062,0.58,125.6,2017,28%,103.4,6,505,16.8,2006,3,1,First Team,1
Chris Paul,"Paul,Chris",2009,78,3002,0.528,0.028,0.146,0.138,0.363,0.259,0.272,0.545,0.14,0.002,0.039,3.4,0.525,0.364,0.087,0.58,125.5,2097,30%,102.5,6.5,529,17.6,2006,4,1,Second Team,1
Chris Paul,"Paul,Chris",2010,45,1712,0.534,0.013,0.119,0.137,0.253,0.216,0.22,0.454,0.199,0.003,0.029,3.3,0.514,0.409,0.065,0.58,124.9,1020,25%,107.1,4.5,230,7.7,2006,5,0,None,1
Chris Paul,"Paul,Chris",2011,80,2880,0.502,0.016,0.123,0.143,0.363,0.199,0.208,0.458,0.197,0.001,0.035,3.3,0.482,0.388,0.069,0.57,125.4,1555,23%,102.4,4.9,412,13.7,2006,6,1,Third Team,1
Chris Paul,"Paul,Chris",2012,60,2180,0.522,0.023,0.094,0.118,0.292,0.243,0.247,0.438,0.239,0.001,0.037,3,0.511,0.371,0.058,0.59,130.4,1367,26%,104.1,6.5,386,12.9,2006,7,1,First Team,1
Chris Paul,"Paul,Chris",2013,70,2335,0.526,0.028,0.105,0.141,0.334,0.219,0.226,0.465,0.271,0.003,0.038,2.9,0.538,0.328,0.067,0.58,128.9,1455,25%,104,6.1,394,13.1,2006,8,1,First Team,1
Chris Paul,"Paul,Chris",2014,62,2171,0.511,0.02,0.114,0.128,0.339,0.234,0.238,0.489,0.244,0.001,0.035,3.5,0.498,0.368,0.069,0.58,128.1,1446,26%,101.2,6.9,402,13.4,2006,9,1,First Team,1
Chris Paul,"Paul,Chris",2015,82,2857,0.544,0.021,0.125,0.128,0.247,0.237,0.234,0.474,0.299,0.003,0.028,3.4,0.523,0.397,0.074,0.57,128.4,1907,26%,105,6.3,494,16.5,2006,10,1,Second Team,1
Billy Paultz,"Paultz,Billy",1978,80,2479,0.529,0.076,0.204,0.151,0.235,0.206,0.207,0.115,0,0.038,0.007,4.3,0.529,,0.143,0.55,110.8,1228,20%,100.5,2.2,217,7.2,,,0,None,
Billy Paultz,"Paultz,Billy",1979,79,2122,0.526,0.087,0.218,0.179,0.15,0.183,0.179,0.105,0,0.029,0.007,4.6,0.526,,0.155,0.53,104.4,917,18%,102,0.4,105,3.5,,,0,None,
Billy Paultz,"Paultz,Billy",1980,84,2193,0.486,0.092,0.199,0.152,0.162,0.16,0.157,0.108,0.001,0.02,0.014,4.7,0.487,0,0.145,0.54,107.1,809,16%,107.7,-0.5,67,2.2,,,0,None,
Billy Paultz,"Paultz,Billy",1981,81,1659,0.507,0.074,0.19,0.157,0.145,0.168,0.168,0.085,0.006,0.023,0.008,5.3,0.51,0,0.131,0.53,103.3,586,17%,107,-0.9,37,1.2,,,0,None,
Billy Paultz,"Paultz,Billy",1982,65,807,0.394,0.071,0.179,0.183,0.15,0.15,0.15,0.066,0,0.015,0.009,5.9,0.394,,0.123,0.46,90.1,222,15%,108.1,-3.1,-18,-0.6,,,0,None,
Billy Paultz,"Paultz,Billy",1983,64,820,0.445,0.083,0.182,0.178,0.119,0.148,0.146,0.097,0,0.012,0.01,6.4,0.445,,0.132,0.48,93.6,247,15%,107.7,-2.7,-13,-0.4,,,0,None,
Billy Paultz,"Paultz,Billy",1984,40,486,0.409,0.081,0.186,0.196,0.193,0.106,0.106,0.05,0,0.008,0.008,5.6,0.409,,0.133,0.47,91.5,103,12%,107.2,-2.4,-4,-0.1,,,0,None,
Billy Paultz,"Paultz,Billy",1985,62,370,0.368,0.069,0.196,0.26,0.207,0.127,0.127,0.054,0,0.015,0.007,6.6,0.368,,0.134,0.4,78.8,91,14%,103.1,-3.9,-14,-0.5,,,0,None,
Sasha Pavlovic,"Pavlovic,Sasha",2004,79,1139,0.422,0.047,0.127,0.174,0.173,0.212,0.202,0.096,0.186,0.009,0.02,7.9,0.425,0.271,0.087,0.45,94.3,363,19%,105.8,-2,0,0,2004,1,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2005,65,862,0.489,0.02,0.078,0.168,0.159,0.19,0.184,0.093,0.283,0.003,0.018,6.7,0.455,0.385,0.049,0.46,99.7,278,17%,111.8,-2.2,-4,-0.1,2004,2,0,None,3.5
Sasha Pavlovic,"pavlovic,sasha",2006,53,813,0.493,0.023,0.094,0.186,0.151,0.161,0.154,0.047,0.453,0.005,0.013,6.1,0.448,0.365,0.058,0.42,95.7,216,15%,107.4,-2,1,0,2004,3,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2007,67,1538,0.514,0.017,0.105,0.191,0.204,0.19,0.186,0.113,0.302,0.007,0.019,4.5,0.474,0.405,0.06,0.46,102.6,549,18%,100.7,0.3,73,2.4,2004,4,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2008,51,1191,0.404,0.032,0.092,0.137,0.132,0.201,0.192,0.112,0.283,0.003,0.013,4.7,0.388,0.298,0.061,0.42,92.3,371,18%,107,-2.5,-13,-0.4,2004,5,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2009,66,1063,0.509,0.036,0.103,0.162,0.091,0.159,0.152,0.103,0.425,0.009,0.011,5.5,0.43,0.41,0.071,0.44,100.7,299,15%,105.6,-1,23,0.8,2004,6,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2010,71,877,0.422,0.015,0.136,0.173,0.033,0.196,0.182,0.1,0.393,0.004,0.013,4.6,0.407,0.297,0.075,0.37,82.6,252,17%,112.1,-5.3,-60,-2,2004,7,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2011,31,362,0.486,0.003,0.1,0.174,0.083,0.124,0.117,0.065,0.431,0.012,0.015,4.5,0.415,0.387,0.053,0.4,93,64,10%,109.4,-2.5,-4,-0.1,2004,8,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2012,45,527,0.457,0.009,0.145,0.161,0.023,0.152,0.141,0.053,0.453,0.017,0.02,4.9,0.471,0.293,0.08,0.34,77.2,96,12%,93.3,-1.7,4,0.1,2004,9,0,None,3.5
Sasha Pavlovic,"Pavlovic,Sasha",2013,39,528,0.429,0.015,0.109,0.127,0.008,0.133,0.124,0.089,0.504,0.006,0.024,5.4,0.407,0.3,0.062,0.36,85.9,95,11%,107.4,-3,-11,-0.4,2004,10,0,None,3.5
Jim Paxson,"Paxson,Jim",1980,72,1270,0.412,0.021,0.074,0.191,0.139,0.2,0.193,0.159,0.048,0.002,0.018,3.7,0.429,0.045,0.047,0.46,91.6,447,19%,108.1,-3.2,-31,-1,1980,1,0,None,2.5
Jim Paxson,"Paxson,Jim",1981,79,2701,0.537,0.03,0.055,0.12,0.167,0.213,0.208,0.153,0.027,0.002,0.024,3.1,0.549,0.067,0.043,0.58,115.2,1254,19%,109,1.1,174,5.8,1980,2,0,None,2.5
Jim Paxson,"Paxson,Jim",1982,82,2756,0.529,0.031,0.059,0.116,0.175,0.251,0.242,0.148,0.028,0.002,0.022,2.8,0.535,0.229,0.045,0.57,114.1,1419,22%,110,1.1,177,5.9,1980,3,0,None,2.5
Jim Paxson,"Paxson,Jim",1983,81,2740,0.517,0.028,0.044,0.116,0.293,0.268,0.269,0.135,0.019,0.003,0.024,2.8,0.522,0.16,0.036,0.57,116.2,1564,23%,106,2.7,269,9,1980,4,0,None,2.5
Jim Paxson,"Paxson,Jim",1984,81,2686,0.521,0.029,0.048,0.11,0.261,0.271,0.266,0.141,0.045,0.002,0.022,2.9,0.525,0.288,0.038,0.58,119.7,1549,23%,110.3,2.5,252,8.4,1980,5,1,Second Team,2.5
Jim Paxson,"Paxson,Jim",1985,68,2253,0.517,0.034,0.076,0.11,0.198,0.236,0.227,0.166,0.039,0.001,0.021,2.5,0.529,0.154,0.055,0.57,116.2,1142,20%,109.6,1.4,160,5.3,1980,6,0,None,2.5
Jim Paxson,"Paxson,Jim",1986,75,1931,0.482,0.025,0.062,0.132,0.274,0.224,0.218,0.201,0.078,0.001,0.022,3.9,0.482,0.323,0.043,0.55,113.7,965,20%,110.3,0.8,111,3.7,1980,7,0,None,2.5
Jim Paxson,"Paxson,Jim",1987,72,1798,0.477,0.026,0.06,0.14,0.237,0.223,0.214,0.18,0.134,0.004,0.019,3.6,0.49,0.265,0.043,0.53,109.7,847,20%,111.1,-0.3,63,2.1,1980,8,0,None,2.5
Jim Paxson,"Paxson,Jim",1988,45,801,0.468,0.022,0.041,0.128,0.228,0.205,0.199,0.127,0.07,0.003,0.018,4.4,0.477,0.238,0.032,0.52,107.5,327,18%,111.8,-1,17,0.6,1980,9,0,None,2.5
Jim Paxson,"paxson,jim",1989,57,1138,0.458,0.018,0.056,0.131,0.189,0.217,0.209,0.132,0.054,0.004,0.016,4,0.47,0.167,0.037,0.52,105,458,19%,112.6,-1.6,10,0.3,1980,10,0,None,2.5
Jim Paxson,"paxson,jim",1990,72,1283,0.459,0.022,0.043,0.126,0.173,0.181,0.176,0.141,0.047,0.002,0.013,4.3,0.463,0.25,0.033,0.51,104.8,449,16%,111.8,-1.6,12,0.4,1980,11,0,None,2.5
John Paxson,"Paxson,John",1984,49,458,0.46,0.009,0.066,0.179,0.117,0.155,0.147,0.385,0.161,0.002,0.01,4.9,0.496,0.182,0.038,0.54,109.2,195,18%,115.1,-1.5,5,0.2,1984,1,0,None,2
John Paxson,"Paxson,John",1985,78,1259,0.522,0.018,0.043,0.179,0.218,0.168,0.162,0.219,0.088,0.001,0.017,4.5,0.53,0.294,0.031,0.55,112.9,510,17%,112.5,-0.4,42,1.4,1984,2,0,None,2
John Paxson,"Paxson,John",1986,75,1570,0.489,0.013,0.057,0.159,0.226,0.115,0.112,0.224,0.152,0.001,0.017,5.3,0.496,0.3,0.034,0.56,116.7,463,12%,114.9,-1.1,31,1,1984,3,0,None,2
John Paxson,"Paxson,John",1987,82,2689,0.52,0.009,0.05,0.128,0.134,0.163,0.155,0.245,0.177,0.002,0.012,3.7,0.511,0.371,0.029,0.56,117.3,960,15%,112,0.2,124,4.1,1984,4,0,None,2
John Paxson,"Paxson,John",1988,81,1888,0.521,0.01,0.053,0.113,0.057,0.174,0.16,0.225,0.163,0,0.013,3.9,0.522,0.347,0.032,0.55,115.1,651,15%,110.1,0.2,87,2.9,1984,5,0,None,2
John Paxson,"paxson,john",1989,78,1738,0.522,0.009,0.052,0.133,0.06,0.168,0.154,0.243,0.259,0.002,0.015,4.5,0.532,0.331,0.031,0.53,113.5,605,15%,111.2,-0.2,64,2.1,1984,6,0,None,2
John Paxson,"paxson,john",1990,82,2365,0.539,0.013,0.046,0.12,0.079,0.167,0.155,0.192,0.13,0.001,0.017,3.6,0.539,0.359,0.03,0.56,116.7,825,15%,113.8,-0.3,84,2.8,1984,7,0,None,2
John Paxson,"paxson,John",1991,82,1971,0.585,0.009,0.045,0.122,0.059,0.163,0.15,0.199,0.166,0.001,0.016,3.3,0.571,0.438,0.027,0.59,123.8,700,14%,110.9,1.2,130,4.3,1984,8,0,None,2
John Paxson,"Paxson,John",1992,79,1946,0.54,0.013,0.043,0.095,0.06,0.138,0.128,0.157,0.09,0.003,0.013,3.5,0.553,0.273,0.029,0.59,121,558,12%,109.5,0.6,104,3.5,1984,9,0,None,2
John Paxson,"Paxson,John",1993,59,1030,0.491,0.01,0.045,0.133,0.073,0.125,0.116,0.171,0.176,0.001,0.019,4.6,0.448,0.463,0.027,0.53,113.9,265,12%,111.5,-0.7,29,1,1984,10,0,None,2
John Paxson,"Paxson,John",1994,27,343,0.507,0.01,0.058,0.096,0.015,0.115,0.105,0.131,0.324,0.004,0.011,2.5,0.457,0.409,0.034,0.51,114.7,72,10%,108.5,-0.5,11,0.4,1984,11,0,None,2
Adreian Payne,"Payne,Adreian",2015,32,740,0.416,0.074,0.176,0.174,0.136,0.174,0.169,0.062,0.041,0.007,0.013,5.7,0.427,0.111,0.125,0.42,84.8,214,17%,118.1,-6,-61,-2,2015,1,0,None,4
Kenny Payne,"payne,kenny",1990,35,216,0.454,0.058,0.078,0.183,0.148,0.282,0.263,0.071,0.093,0.015,0.016,8.2,0.439,0.4,0.068,0.45,94.4,103,25%,108.2,-2.9,-4,-0.1,1990,1,0,None,3
Kenny Payne,"Payne,Kenny",1991,47,444,0.37,0.044,0.121,0.116,0.138,0.247,0.231,0.054,0.095,0.007,0.011,4.6,0.374,0.222,0.083,0.42,86.8,157,20%,111.7,-4.8,-26,-0.9,1990,2,0,None,3
Kenny Payne,"Payne,Kenny",1992,49,353,0.466,0.043,0.132,0.14,0.062,0.24,0.219,0.077,0.083,0.013,0.023,4.6,0.451,0.417,0.088,0.46,95.7,130,20%,108.8,-2.4,-3,-0.1,1990,3,0,None,3
Kenny Payne,"Payne,Kenny",1993,13,154,0.444,0.028,0.14,0.088,0.044,0.329,0.297,0.208,0.2,0.007,0.016,4.7,0.472,0.222,0.084,0.46,96.7,77,25%,109.9,-2.7,-2,-0.1,1990,4,0,None,3
Elfrid Payton,"Payton,Elfrid",2015,82,2489,0.433,0.048,0.112,0.21,0.167,0.165,0.17,0.326,0.059,0.005,0.029,3.7,0.435,0.262,0.079,0.5,103.1,995,20%,106.7,-0.7,69,2.3,2015,1,0,None,1
Gary Payton,"payton,Gary",1991,82,2244,0.451,0.057,0.073,0.231,0.12,0.143,0.136,0.308,0.023,0.004,0.037,5.3,0.459,0.077,0.065,0.52,103.8,808,17%,108.2,-1,49,1.6,1991,1,0,None,1
Gary Payton,"Payton,Gary",1992,81,2549,0.453,0.055,0.079,0.194,0.135,0.16,0.154,0.275,0.031,0.005,0.029,4.7,0.461,0.13,0.067,0.52,105.7,948,18%,109.3,-0.8,62,2.1,1991,2,0,None,1
Gary Payton,"Payton,Gary",1993,82,2548,0.498,0.043,0.087,0.144,0.157,0.209,0.201,0.227,0.035,0.005,0.035,4.7,0.505,0.206,0.064,0.56,113.2,1163,20%,105.8,1.4,182,6.1,1991,3,0,None,1
Gary Payton,"Payton,Gary",1994,82,2881,0.51,0.043,0.068,0.139,0.143,0.23,0.222,0.267,0.047,0.004,0.033,3.8,0.515,0.278,0.055,0.56,111.4,1390,22%,104.5,1.6,213,7.1,1991,4,1,Third Team,1
Gary Payton,"Payton,Gary",1995,82,3015,0.535,0.043,0.067,0.136,0.185,0.262,0.251,0.318,0.172,0.003,0.034,3.3,0.553,0.302,0.055,0.57,118.3,1748,25%,108.5,2.7,295,9.8,1991,5,1,Second Team,1
Gary Payton,"Payton,Gary",1996,81,3162,0.523,0.041,0.084,0.173,0.179,0.251,0.239,0.333,0.234,0.004,0.037,3.4,0.532,0.328,0.063,0.52,112,1680,24%,103.2,2.2,275,9.2,1991,6,1,Second Team,1
Gary Payton,"payton,gary",1997,82,3213,0.517,0.04,0.102,0.134,0.171,0.284,0.273,0.338,0.256,0.003,0.033,3.1,0.533,0.313,0.071,0.53,114.3,1830,26%,104.7,2.7,314,10.5,1991,7,1,Second Team,1
Gary Payton,"payton,gary",1998,82,3145,0.505,0.03,0.112,0.151,0.218,0.249,0.246,0.367,0.311,0.003,0.031,3,0.505,0.338,0.071,0.52,113.9,1722,26%,104.9,2.5,295,9.8,1991,8,1,First Team,1
Gary Payton,"payton,gary",1999,50,2008,0.479,0.035,0.106,0.147,0.216,0.28,0.276,0.413,0.304,0.004,0.029,2.7,0.495,0.295,0.07,0.52,111,1162,28%,106.8,2,166,5.5,1991,9,1,Second Team,1
Gary Payton,"Payton,Gary",2000,82,3425,0.502,0.032,0.139,0.122,0.187,0.277,0.274,0.377,0.312,0.003,0.023,2.5,0.497,0.34,0.085,0.52,113.8,2081,27%,104.4,3,358,11.9,1991,10,1,First Team,1
Gary Payton,"payton,gary",2001,79,3244,0.488,0.026,0.101,0.123,0.17,0.292,0.284,0.366,0.171,0.005,0.021,2.7,0.472,0.375,0.064,0.52,111.2,1896,28%,107.2,1.9,260,8.7,1991,11,1,Third Team,1
Gary Payton,"payton,gary",2002,82,3301,0.49,0.029,0.111,0.122,0.169,0.284,0.28,0.394,0.15,0.005,0.021,2.6,0.494,0.314,0.071,0.54,113.9,1957,28%,107.1,2.5,309,10.3,1991,12,1,Second Team,1
Gary Payton,"Payton,Gary",2003,80,3208,0.472,0.029,0.094,0.117,0.171,0.274,0.27,0.384,0.124,0.004,0.022,2.7,0.476,0.297,0.061,0.52,108.5,1737,27%,107.8,0.9,196,6.5,1991,13,0,None,1
Gary Payton,"payton,gary",2004,82,2825,0.498,0.028,0.11,0.132,0.176,0.216,0.208,0.269,0.161,0.004,0.018,2.9,0.497,0.333,0.069,0.53,110.4,1259,21%,104.2,1.3,194,6.5,1991,14,0,None,1
Gary Payton,"payton,gary",2005,77,2541,0.497,0.023,0.085,0.165,0.211,0.174,0.169,0.292,0.178,0.003,0.018,2.3,0.498,0.326,0.054,0.53,111.1,998,18%,110.3,-0.1,102,3.4,1991,15,0,None,1
Gary Payton,"payton,gary",2006,81,2306,0.481,0.018,0.097,0.161,0.183,0.148,0.141,0.167,0.42,0.003,0.016,3.5,0.517,0.287,0.059,0.48,106.6,677,15%,107.5,-0.6,68,2.3,1991,16,0,None,1
Gary Payton,"Payton,Gary",2007,68,1510,0.437,0.014,0.087,0.156,0.104,0.153,0.144,0.208,0.336,0.001,0.015,3.7,0.461,0.26,0.052,0.45,98.5,417,15%,107.2,-1.6,13,0.4,1991,17,0,None,1
Oleksiy Pecherov,"Pecherov,Oleksiy",2008,35,322,0.42,0.074,0.168,0.135,0.16,0.231,0.227,0.035,0.48,0.009,0.01,4.5,0.415,0.283,0.12,0.41,92.3,117,21%,118,-4.7,-18,-0.6,2008,1,0,None,4
Oleksiy Pecherov,"Pecherov,Oleksiy",2009,32,277,0.455,0.144,0.179,0.094,0.238,0.216,0.216,0.012,0.426,0.007,0.011,5.9,0.431,0.326,0.161,0.49,111.1,118,20%,118.6,-1.4,4,0.1,2008,2,0,None,4
Oleksiy Pecherov,"Pecherov,Oleksiy",2010,44,447,0.447,0.079,0.234,0.161,0.154,0.24,0.231,0.04,0.277,0.018,0.01,5.9,0.463,0.269,0.155,0.42,92.3,184,22%,103.9,-2.3,-3,-0.1,2008,3,0,None,4
